LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;10937;St.Gallen Stadt Kirche Neudorf;01.01.2019;Dienstag;1;96;107;93;57;49;33;59;30;40;61;100;109;135;213;263;250;250;286;176;140;126;105;79;45
1;10937;St.Gallen Stadt Kirche Neudorf;01.01.2019;Dienstag;2;96;127;81;45;43;28;56;66;60;88;102;147;164;196;222;225;262;198;163;135;121;84;60;64
2;10937;St.Gallen Stadt Kirche Neudorf;02.01.2019;Mittwoch;1;24;18;18;13;17;34;129;180;211;241;345;349;331;426;419;465;439;400;269;193;125;104;86;43
3;10937;St.Gallen Stadt Kirche Neudorf;02.01.2019;Mittwoch;2;32;17;11;12;18;36;135;142;158;235;329;361;337;409;420;436;386;337;252;176;123;84;86;53
4;10937;St.Gallen Stadt Kirche Neudorf;03.01.2019;Donnerstag;1;32;19;14;11;19;59;224;368;276;326;388;411;351;470;476;418;473;468;364;222;159;138;113;59
5;10937;St.Gallen Stadt Kirche Neudorf;03.01.2019;Donnerstag;2;32;24;14;10;26;71;148;277;207;293;291;438;300;457;413;439;529;508;317;222;177;115;77;66
6;10937;St.Gallen Stadt Kirche Neudorf;04.01.2019;Freitag;1;35;19;18;11;23;67;233;343;320;354;403;428;394;465;502;459;502;447;413;236;153;135;99;91
7;10937;St.Gallen Stadt Kirche Neudorf;04.01.2019;Freitag;2;47;18;19;11;28;68;180;238;252;360;417;415;385;487;484;491;561;497;333;188;134;130;103;89
8;10937;St.Gallen Stadt Kirche Neudorf;05.01.2019;Samstag;1;73;31;27;24;21;32;74;81;201;282;340;382;345;384;388;333;376;264;251;160;127;121;118;81
9;10937;St.Gallen Stadt Kirche Neudorf;05.01.2019;Samstag;2;71;43;34;21;23;47;51;120;197;313;349;330;342;288;346;328;235;254;191;125;132;111;101;82
10;10937;St.Gallen Stadt Kirche Neudorf;06.01.2019;Sonntag;1;68;33;35;31;40;36;63;49;96;154;156;175;158;227;263;241;267;230;179;154;150;128;79;39
11;10937;St.Gallen Stadt Kirche Neudorf;06.01.2019;Sonntag;2;58;35;36;28;23;34;36;54;97;127;136;234;172;206;221;242;255;261;184;171;139;95;69;34
12;10937;St.Gallen Stadt Kirche Neudorf;07.01.2019;Montag;1;22;12;11;24;44;103;373;623;516;349;379;368;355;410;440;469;485;563;359;243;132;91;84;33
13;10937;St.Gallen Stadt Kirche Neudorf;07.01.2019;Montag;2;23;10;18;12;50;93;329;383;348;305;375;405;341;438;355;354;422;633;388;238;158;133;110;41
14;10937;St.Gallen Stadt Kirche Neudorf;08.01.2019;Dienstag;1;20;16;2;18;31;95;393;660;463;382;440;441;412;477;470;494;506;597;380;238;147;117;87;37
15;10937;St.Gallen Stadt Kirche Neudorf;08.01.2019;Dienstag;2;21;13;8;12;47;116;281;424;263;363;339;449;351;502;451;484;625;604;360;285;171;163;116;59
16;10937;St.Gallen Stadt Kirche Neudorf;09.01.2019;Mittwoch;1;16;15;4;18;29;96;382;649;434;334;358;396;406;454;424;482;551;490;439;327;151;138;97;58
17;10937;St.Gallen Stadt Kirche Neudorf;09.01.2019;Mittwoch;2;20;20;17;12;53;98;309;418;333;331;380;477;392;458;435;470;568;578;493;293;184;156;127;67
18;10937;St.Gallen Stadt Kirche Neudorf;10.01.2019;Donnerstag;1;34;9;14;30;38;100;355;608;515;344;292;355;323;347;369;330;405;520;367;251;162;116;97;48
19;10937;St.Gallen Stadt Kirche Neudorf;10.01.2019;Donnerstag;2;35;18;18;20;48;111;294;415;291;301;334;352;320;367;352;400;477;540;391;269;217;116;90;63
20;10937;St.Gallen Stadt Kirche Neudorf;11.01.2019;Freitag;1;31;16;19;35;33;104;333;558;381;355;407;428;485;618;504;496;523;529;362;272;165;123;121;104
21;10937;St.Gallen Stadt Kirche Neudorf;11.01.2019;Freitag;2;35;14;14;21;63;101;284;358;332;334;400;468;398;457;300;410;553;552;321;245;186;138;136;125
22;10937;St.Gallen Stadt Kirche Neudorf;12.01.2019;Samstag;1;73;48;33;43;32;42;101;129;213;309;434;446;388;411;383;407;442;334;264;141;131;122;131;98
23;10937;St.Gallen Stadt Kirche Neudorf;12.01.2019;Samstag;2;64;52;27;28;38;50;92;157;205;361;397;459;399;420;407;364;432;257;231;153;135;131;122;115
24;10937;St.Gallen Stadt Kirche Neudorf;13.01.2019;Sonntag;1;79;36;41;25;30;22;61;39;98;158;187;190;232;240;248;284;283;271;191;177;143;93;73;29
25;10937;St.Gallen Stadt Kirche Neudorf;13.01.2019;Sonntag;2;79;51;36;25;25;29;48;68;75;141;182;253;219;214;265;252;270;268;152;171;121;85;66;32
26;10937;St.Gallen Stadt Kirche Neudorf;14.01.2019;Montag;1;18;12;5;7;21;93;397;660;479;395;425;409;366;446;406;463;504;592;398;241;169;94;91;40
27;10937;St.Gallen Stadt Kirche Neudorf;14.01.2019;Montag;2;26;13;10;7;29;90;309;405;272;296;452;415;369;472;383;350;471;637;404;269;143;125;90;50
28;10937;St.Gallen Stadt Kirche Neudorf;15.01.2019;Dienstag;1;14;17;9;10;25;97;420;639;499;372;426;408;381;452;471;499;608;613;423;272;169;131;112;43
29;10937;St.Gallen Stadt Kirche Neudorf;15.01.2019;Dienstag;2;20;11;11;8;36;95;336;444;338;361;389;498;400;415;346;505;622;633;333;249;187;187;120;74
30;10937;St.Gallen Stadt Kirche Neudorf;16.01.2019;Mittwoch;1;24;15;8;15;25;85;415;655;440;410;394;409;385;482;481;492;575;632;451;268;174;110;111;46
