LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;10951;St.Gallen Stadt Gaiserwaldstr.;01.01.2019;Dienstag;1;0;1;1;2;0;1;0;0;4;3;8;6;7;11;15;8;13;7;6;8;8;3;1;2
1;10951;St.Gallen Stadt Gaiserwaldstr.;01.01.2019;Dienstag;2;0;2;1;2;2;0;0;1;6;7;6;5;7;16;9;13;10;9;9;14;1;1;0;0
2;10951;St.Gallen Stadt Gaiserwaldstr.;01.01.2019;Dienstag;3;54;104;61;42;27;16;16;38;103;183;146;166;208;273;323;293;330;313;220;215;139;82;55;41
3;10951;St.Gallen Stadt Gaiserwaldstr.;01.01.2019;Dienstag;4;34;36;19;18;14;9;16;9;20;21;39;51;61;80;105;107;110;100;85;76;70;54;60;32
4;10951;St.Gallen Stadt Gaiserwaldstr.;01.01.2019;Dienstag;5;71;128;90;50;34;27;25;47;138;244;204;218;273;354;410;389;446;425;290;297;193;77;52;36
5;10951;St.Gallen Stadt Gaiserwaldstr.;01.01.2019;Dienstag;6;64;129;70;41;24;19;35;43;42;64;126;209;267;324;380;396;452;371;328;397;296;208;212;129
6;10951;St.Gallen Stadt Gaiserwaldstr.;01.01.2019;Dienstag;7;51;119;65;34;19;12;23;44;28;53;108;198;250;314;359;365;433;379;317;391;294;211;192;131
7;10951;St.Gallen Stadt Gaiserwaldstr.;01.01.2019;Dienstag;8;40;50;43;20;18;12;13;20;44;77;77;92;113;154;165;181;202;219;150;156;117;53;35;26
8;10951;St.Gallen Stadt Gaiserwaldstr.;02.01.2019;Mittwoch;1;1;0;1;0;2;5;12;25;34;173;394;537;561;568;613;639;627;421;432;159;35;16;7;3
9;10951;St.Gallen Stadt Gaiserwaldstr.;02.01.2019;Mittwoch;2;1;0;1;1;2;7;27;56;174;431;517;567;553;588;623;594;519;530;161;30;13;5;5;0
10;10951;St.Gallen Stadt Gaiserwaldstr.;02.01.2019;Mittwoch;3;25;16;16;7;12;41;96;132;330;634;702;844;834;780;642;612;759;634;450;285;176;95;85;53
11;10951;St.Gallen Stadt Gaiserwaldstr.;02.01.2019;Mittwoch;4;23;14;11;4;10;21;67;85;108;176;296;353;384;388;443;412;397;278;222;146;94;71;62;52
12;10951;St.Gallen Stadt Gaiserwaldstr.;02.01.2019;Mittwoch;5;27;17;19;10;14;48;89;118;330;559;582;730;715;687;650;570;689;641;504;410;239;105;105;53
13;10951;St.Gallen Stadt Gaiserwaldstr.;02.01.2019;Mittwoch;6;23;10;11;8;19;45;142;170;193;321;497;653;702;717;842;710;759;651;519;541;404;324;280;127
14;10951;St.Gallen Stadt Gaiserwaldstr.;02.01.2019;Mittwoch;7;22;11;6;5;13;41;136;170;158;324;582;796;871;908;971;889;1014;878;777;611;388;312;261;118
15;10951;St.Gallen Stadt Gaiserwaldstr.;02.01.2019;Mittwoch;8;24;17;9;5;8;27;74;109;223;364;407;437;438;521;576;493;459;330;245;203;119;61;59;38
16;10951;St.Gallen Stadt Gaiserwaldstr.;03.01.2019;Donnerstag;1;0;0;0;2;1;7;12;27;58;186;330;429;465;448;566;656;626;618;453;328;205;83;10;3
17;10951;St.Gallen Stadt Gaiserwaldstr.;03.01.2019;Donnerstag;2;0;0;0;1;1;9;40;96;145;357;428;447;442;506;672;589;526;484;304;188;59;8;7;1
18;10951;St.Gallen Stadt Gaiserwaldstr.;03.01.2019;Donnerstag;3;23;6;10;12;18;51;134;265;337;559;660;709;763;788;808;834;838;872;592;420;233;153;85;61
19;10951;St.Gallen Stadt Gaiserwaldstr.;03.01.2019;Donnerstag;4;20;10;7;9;13;41;111;192;168;215;273;328;346;419;404;442;399;365;272;218;133;86;63;60
20;10951;St.Gallen Stadt Gaiserwaldstr.;03.01.2019;Donnerstag;5;28;14;9;13;23;52;121;215;338;479;527;611;655;651;633;637;702;805;588;451;296;167;91;60
21;10951;St.Gallen Stadt Gaiserwaldstr.;03.01.2019;Donnerstag;6;21;11;7;11;32;78;218;400;258;353;445;520;537;677;679;630;732;689;534;493;374;334;283;175
22;10951;St.Gallen Stadt Gaiserwaldstr.;03.01.2019;Donnerstag;7;16;10;9;8;25;62;203;390;261;371;529;650;704;784;844;905;1021;1037;774;659;479;393;262;175
23;10951;St.Gallen Stadt Gaiserwaldstr.;03.01.2019;Donnerstag;8;20;17;8;7;11;31;115;207;264;331;346;380;387;485;521;467;453;506;365;279;157;86;46;57
24;10951;St.Gallen Stadt Gaiserwaldstr.;04.01.2019;Freitag;1;0;0;0;2;1;8;16;27;61;201;447;532;507;466;517;657;645;615;489;206;28;11;13;3
25;10951;St.Gallen Stadt Gaiserwaldstr.;04.01.2019;Freitag;2;0;1;1;2;1;13;42;85;205;405;552;485;448;512;683;637;542;427;201;41;15;2;3;2
26;10951;St.Gallen Stadt Gaiserwaldstr.;04.01.2019;Freitag;3;27;11;12;11;18;51;127;221;435;622;756;827;718;768;800;894;817;870;581;397;221;132;122;89
27;10951;St.Gallen Stadt Gaiserwaldstr.;04.01.2019;Freitag;4;23;13;11;7;13;33;117;186;180;218;291;336;378;403;398;428;414;322;279;158;121;81;88;70
28;10951;St.Gallen Stadt Gaiserwaldstr.;04.01.2019;Freitag;5;27;12;15;15;18;56;121;181;389;565;576;716;642;706;655;674;736;869;658;557;289;148;139;89
29;10951;St.Gallen Stadt Gaiserwaldstr.;04.01.2019;Freitag;6;16;13;16;12;34;79;235;337;290;379;476;590;597;768;719;711;761;700;620;548;450;350;332;273
30;10951;St.Gallen Stadt Gaiserwaldstr.;04.01.2019;Freitag;7;18;11;12;9;27;72;216;333;278;374;618;805;771;888;843;979;1077;1044;886;649;418;355;312;257
31;10951;St.Gallen Stadt Gaiserwaldstr.;04.01.2019;Freitag;8;26;13;12;10;8;39;122;197;270;376;387;406;422;524;555;471;542;460;332;245;140;93;78;47
32;10951;St.Gallen Stadt Gaiserwaldstr.;05.01.2019;Samstag;1;3;0;1;3;0;6;5;11;30;240;431;562;568;523;551;589;545;160;15;12;17;9;5;7
33;10951;St.Gallen Stadt Gaiserwaldstr.;05.01.2019;Samstag;2;2;1;1;3;1;6;11;31;190;449;573;567;483;519;552;495;216;18;17;18;12;18;4;3
34;10951;St.Gallen Stadt Gaiserwaldstr.;05.01.2019;Samstag;3;59;38;25;29;16;39;45;131;375;593;679;761;647;668;656;664;486;339;219;277;166;122;121;97
35;10951;St.Gallen Stadt Gaiserwaldstr.;05.01.2019;Samstag;4;33;30;12;8;7;13;29;38;109;213;275;369;339;348;354;358;293;179;92;99;65;65;84;75
36;10951;St.Gallen Stadt Gaiserwaldstr.;05.01.2019;Samstag;5;63;36;17;29;23;49;50;154;339;479;521;596;545;574;579;532;540;435;312;372;239;130;143;99
37;10951;St.Gallen Stadt Gaiserwaldstr.;05.01.2019;Samstag;6;93;30;11;12;15;37;73;103;238;444;524;552;580;574;527;554;595;522;336;346;223;257;296;258
38;10951;St.Gallen Stadt Gaiserwaldstr.;05.01.2019;Samstag;7;93;32;23;20;13;36;62;90;196;422;635;703;787;719;682;728;822;600;311;320;221;247;261;237
39;10951;St.Gallen Stadt Gaiserwaldstr.;05.01.2019;Samstag;8;35;30;16;17;14;24;30;71;197;299;385;406;360;410;447;312;253;203;160;178;128;72;69;50
40;10951;St.Gallen Stadt Gaiserwaldstr.;06.01.2019;Sonntag;1;4;3;3;6;4;6;2;5;3;12;9;13;13;6;15;16;16;8;12;9;7;2;4;1
41;10951;St.Gallen Stadt Gaiserwaldstr.;06.01.2019;Sonntag;2;3;3;2;2;3;4;3;6;12;12;7;8;12;11;19;11;12;8;14;5;5;3;2;2
42;10951;St.Gallen Stadt Gaiserwaldstr.;06.01.2019;Sonntag;3;70;49;28;34;25;34;24;49;135;167;179;220;219;290;295;277;300;283;215;182;139;77;45;23
