LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;10923;St.Gallen Stadt Steinach/Sonne;01.01.2019;Dienstag;1;41;49;48;40;23;23;45;54;36;33;49;77;112;68;86;136;134;89;62;68;75;24;35;35
1;10923;St.Gallen Stadt Steinach/Sonne;01.01.2019;Dienstag;2;33;52;41;23;29;23;79;26;28;28;93;65;71;112;142;119;134;124;91;81;56;51;33;26
2;10923;St.Gallen Stadt Steinach/Sonne;01.01.2019;Dienstag;3;15;12;11;7;10;11;9;3;11;9;15;20;19;23;27;29;21;15;14;18;11;9;11;10
3;10923;St.Gallen Stadt Steinach/Sonne;01.01.2019;Dienstag;4;129;135;106;95;86;70;52;42;27;28;49;47;64;83;115;104;154;127;82;135;71;53;38;41
4;10923;St.Gallen Stadt Steinach/Sonne;01.01.2019;Dienstag;5;83;121;67;66;69;46;47;23;16;25;57;44;65;126;115;117;210;121;125;87;88;64;43;30
5;10923;St.Gallen Stadt Steinach/Sonne;02.01.2019;Mittwoch;1;22;3;4;0;4;10;44;75;63;67;79;98;107;106;132;170;191;137;127;92;63;33;48;41
6;10923;St.Gallen Stadt Steinach/Sonne;02.01.2019;Mittwoch;2;8;7;7;3;14;14;97;74;77;91;124;121;129;158;190;157;174;164;141;103;67;58;49;15
7;10923;St.Gallen Stadt Steinach/Sonne;02.01.2019;Mittwoch;3;8;6;2;1;14;5;17;19;21;24;28;33;36;54;45;41;40;46;36;29;21;20;18;11
8;10923;St.Gallen Stadt Steinach/Sonne;02.01.2019;Mittwoch;4;25;21;10;5;14;10;31;66;78;92;151;161;175;216;228;240;295;306;201;124;78;81;146;61
9;10923;St.Gallen Stadt Steinach/Sonne;02.01.2019;Mittwoch;5;19;13;11;10;9;17;59;130;141;138;176;205;196;283;275;217;219;198;184;146;77;60;46;37
10;10923;St.Gallen Stadt Steinach/Sonne;03.01.2019;Donnerstag;1;17;13;4;2;10;13;85;183;128;134;146;173;145;164;155;185;306;295;182;119;95;48;59;37
11;10923;St.Gallen Stadt Steinach/Sonne;03.01.2019;Donnerstag;2;16;8;8;13;14;29;205;294;200;188;175;158;168;240;233;216;216;229;189;118;83;44;55;23
12;10923;St.Gallen Stadt Steinach/Sonne;03.01.2019;Donnerstag;3;11;5;5;3;11;11;32;56;37;41;54;59;43;63;74;62;67;61;75;39;26;17;21;15
13;10923;St.Gallen Stadt Steinach/Sonne;03.01.2019;Donnerstag;4;26;10;14;7;13;21;64;151;122;143;205;237;214;251;264;321;435;478;306;206;187;137;116;59
14;10923;St.Gallen Stadt Steinach/Sonne;03.01.2019;Donnerstag;5;20;8;5;15;10;36;163;330;259;236;250;225;224;324;298;288;251;287;264;176;110;66;54;44
15;10923;St.Gallen Stadt Steinach/Sonne;04.01.2019;Freitag;1;18;15;8;8;8;16;74;174;105;137;172;196;155;169;164;212;299;302;193;101;75;55;61;54
16;10923;St.Gallen Stadt Steinach/Sonne;04.01.2019;Freitag;2;13;10;11;4;17;35;164;285;199;196;192;168;202;241;229;205;246;265;164;98;77;76;82;47
17;10923;St.Gallen Stadt Steinach/Sonne;04.01.2019;Freitag;3;10;3;1;1;14;10;38;53;37;46;56;60;48;58;70;62;60;46;58;33;22;17;25;25
18;10923;St.Gallen Stadt Steinach/Sonne;04.01.2019;Freitag;4;33;28;29;13;13;17;79;117;124;146;195;232;246;258;312;319;453;468;310;161;129;113;136;131
19;10923;St.Gallen Stadt Steinach/Sonne;04.01.2019;Freitag;5;29;9;14;15;9;37;162;297;265;244;217;252;234;349;317;295;266;289;217;179;117;155;101;92
20;10923;St.Gallen Stadt Steinach/Sonne;05.01.2019;Samstag;1;42;22;15;20;14;13;22;70;76;89;102;138;94;96;110;144;141;113;71;65;44;35;45;53
21;10923;St.Gallen Stadt Steinach/Sonne;05.01.2019;Samstag;2;28;19;12;7;14;12;91;44;102;149;124;148;125;131;150;118;104;116;109;73;60;33;73;31
22;10923;St.Gallen Stadt Steinach/Sonne;05.01.2019;Samstag;3;19;13;6;3;6;5;20;10;15;31;41;38;29;36;42;31;31;35;15;17;12;19;20;21
23;10923;St.Gallen Stadt Steinach/Sonne;05.01.2019;Samstag;4;95;71;59;51;32;18;24;45;89;112;147;207;205;202;195;186;209;209;90;84;58;78;130;114
24;10923;St.Gallen Stadt Steinach/Sonne;05.01.2019;Samstag;5;57;61;24;28;15;13;42;79;159;183;223;190;210;187;195;146;160;182;170;117;131;113;110;88
25;10923;St.Gallen Stadt Steinach/Sonne;06.01.2019;Sonntag;1;22;25;14;16;11;7;23;46;24;35;40;73;77;70;91;130;139;104;81;66;47;41;31;24
26;10923;St.Gallen Stadt Steinach/Sonne;06.01.2019;Sonntag;2;27;30;15;20;15;13;62;31;43;75;75;70;89;147;144;119;107;131;90;79;73;47;47;16
27;10923;St.Gallen Stadt Steinach/Sonne;06.01.2019;Sonntag;3;9;8;6;6;11;9;15;8;15;6;13;21;19;31;45;33;39;18;21;13;9;16;10;6
28;10923;St.Gallen Stadt Steinach/Sonne;06.01.2019;Sonntag;4;79;84;59;74;55;34;20;14;23;27;67;79;85;100;100;100;159;100;98;92;67;71;42;40
29;10923;St.Gallen Stadt Steinach/Sonne;06.01.2019;Sonntag;5;66;51;27;33;26;20;23;17;38;69;81;96;96;150;142;115;136;101;116;87;88;69;41;32
30;10923;St.Gallen Stadt Steinach/Sonne;07.01.2019;Montag;1;11;8;3;7;16;21;141;254;153;126;152;202;173;145;184;210;312;415;247;136;86;58;54;37
31;10923;St.Gallen Stadt Steinach/Sonne;07.01.2019;Montag;2;3;13;8;9;16;44;291;422;300;204;191;158;179;276;208;198;233;268;212;116;60;53;52;31
32;10923;St.Gallen Stadt Steinach/Sonne;07.01.2019;Montag;3;6;4;2;8;15;13;54;85;49;54;77;73;39;74;70;81;87;78;63;58;35;12;16;13
33;10923;St.Gallen Stadt Steinach/Sonne;07.01.2019;Montag;4;19;17;11;12;23;25;114;187;144;128;175;258;199;205;215;271;390;591;357;207;119;130;81;42
34;10923;St.Gallen Stadt Steinach/Sonne;07.01.2019;Montag;5;14;6;11;12;16;46;260;504;389;201;185;182;185;264;241;232;255;310;209;142;73;52;39;23
35;10923;St.Gallen Stadt Steinach/Sonne;08.01.2019;Dienstag;1;15;8;5;6;14;22;146;296;141;162;166;236;173;184;167;208;323;408;263;162;102;66;61;33
36;10923;St.Gallen Stadt Steinach/Sonne;08.01.2019;Dienstag;2;11;4;6;9;25;34;295;455;329;236;170;186;179;309;249;187;230;308;253;141;73;45;50;24
37;10923;St.Gallen Stadt Steinach/Sonne;08.01.2019;Dienstag;3;3;2;1;7;14;18;50;77;63;59;61;73;50;82;73;79;76;103;92;30;21;21;35;14
38;10923;St.Gallen Stadt Steinach/Sonne;08.01.2019;Dienstag;4;21;8;2;8;15;32;119;205;141;171;186;259;216;249;237;264;376;594;435;195;150;139;127;82
39;10923;St.Gallen Stadt Steinach/Sonne;08.01.2019;Dienstag;5;8;1;1;7;15;46;270;524;419;244;198;206;210;310;241;184;264;325;216;147;65;40;31;22
40;10923;St.Gallen Stadt Steinach/Sonne;09.01.2019;Mittwoch;1;13;4;3;3;10;23;147;273;135;133;154;237;180;174;185;223;347;392;221;118;116;62;49;31
41;10923;St.Gallen Stadt Steinach/Sonne;09.01.2019;Mittwoch;2;6;5;3;6;23;46;270;421;305;242;186;160;200;291;256;218;236;257;191;109;58;53;51;17
42;10923;St.Gallen Stadt Steinach/Sonne;09.01.2019;Mittwoch;3;6;6;3;1;11;11;50;80;60;63;67;78;66;86;85;78;81;132;81;66;53;17;19;18
43;10923;St.Gallen Stadt Steinach/Sonne;09.01.2019;Mittwoch;4;20;10;11;8;10;22;113;198;136;130;167;248;218;245;267;285;401;499;282;232;201;184;113;62
44;10923;St.Gallen Stadt Steinach/Sonne;09.01.2019;Mittwoch;5;14;8;3;8;9;46;273;476;395;242;181;179;199;300;246;241;395;246;220;148;56;43;52;25
45;10923;St.Gallen Stadt Steinach/Sonne;10.01.2019;Donnerstag;1;17;10;8;5;12;20;131;251;130;107;126;160;134;144;141;187;262;283;161;134;77;61;73;36
46;10923;St.Gallen Stadt Steinach/Sonne;10.01.2019;Donnerstag;2;3;4;4;12;21;39;201;368;229;194;113;167;141;221;163;172;182;209;176;96;63;46;37;17
47;10923;St.Gallen Stadt Steinach/Sonne;10.01.2019;Donnerstag;3;8;0;4;2;16;11;42;69;54;63;45;62;47;60;73;59;50;96;53;44;33;40;25;11
48;10923;St.Gallen Stadt Steinach/Sonne;10.01.2019;Donnerstag;4;23;18;13;9;16;31;117;165;138;102;133;219;175;164;181;218;346;376;263;201;175;169;105;48
49;10923;St.Gallen Stadt Steinach/Sonne;10.01.2019;Donnerstag;5;15;10;2;7;15;46;181;399;315;183;128;173;162;190;172;156;206;265;205;127;70;65;51;38
50;10923;St.Gallen Stadt Steinach/Sonne;11.01.2019;Freitag;1;20;11;2;5;12;17;134;226;123;135;157;206;197;156;192;212;334;312;229;125;84;54;80;65
51;10923;St.Gallen Stadt Steinach/Sonne;11.01.2019;Freitag;2;7;7;3;11;16;35;268;335;246;228;169;174;231;295;205;219;218;254;203;106;79;60;64;35
52;10923;St.Gallen Stadt Steinach/Sonne;11.01.2019;Freitag;3;8;4;2;4;13;12;41;63;45;57;50;69;84;144;61;63;87;81;60;52;31;22;25;25
53;10923;St.Gallen Stadt Steinach/Sonne;11.01.2019;Freitag;4;43;19;7;11;19;25;110;176;142;150;202;270;238;244;252;308;422;475;337;187;106;143;174;176
