LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;10927;St.Gallen Stadt Splügen/Bachst;01.01.2019;Dienstag;1;64;118;95;65;46;21;44;45;24;40;68;113;132;143;162;202;215;169;165;153;133;88;86;36
1;10927;St.Gallen Stadt Splügen/Bachst;01.01.2019;Dienstag;2;105;134;77;52;48;16;50;35;41;65;83;129;134;142;162;179;212;170;126;139;105;92;72;54
2;10927;St.Gallen Stadt Splügen/Bachst;01.01.2019;Dienstag;3;23;24;14;15;14;6;14;18;9;17;24;33;51;37;47;48;40;46;38;42;38;21;21;17
3;10927;St.Gallen Stadt Splügen/Bachst;01.01.2019;Dienstag;4;36;39;21;21;21;10;19;8;17;24;27;41;36;47;42;46;57;53;38;55;48;41;35;20
4;10927;St.Gallen Stadt Splügen/Bachst;01.01.2019;Dienstag;5;70;123;98;64;42;22;39;41;23;38;58;112;118;151;154;198;216;170;156;156;129;84;85;34
5;10927;St.Gallen Stadt Splügen/Bachst;01.01.2019;Dienstag;6;95;125;75;45;38;13;39;38;33;58;75;122;137;141;161;175;198;159;116;130;97;72;63;52
6;10927;St.Gallen Stadt Splügen/Bachst;02.01.2019;Mittwoch;1;34;16;11;12;16;29;103;149;144;161;220;263;269;289;338;345;341;380;278;200;129;99;101;67
7;10927;St.Gallen Stadt Splügen/Bachst;02.01.2019;Mittwoch;2;30;16;15;13;30;45;115;151;162;225;274;310;253;358;382;365;332;344;238;176;115;80;83;55
8;10927;St.Gallen Stadt Splügen/Bachst;02.01.2019;Mittwoch;3;12;4;3;6;9;15;34;46;70;78;116;168;139;170;180;151;193;132;103;67;41;29;27;16
9;10927;St.Gallen Stadt Splügen/Bachst;02.01.2019;Mittwoch;4;14;3;7;10;4;17;56;70;96;124;168;207;166;216;235;227;198;182;112;56;44;37;37;20
10;10927;St.Gallen Stadt Splügen/Bachst;02.01.2019;Mittwoch;5;26;14;13;14;12;34;114;158;145;152;221;266;271;298;353;362;350;382;265;194;118;101;96;67
11;10927;St.Gallen Stadt Splügen/Bachst;02.01.2019;Mittwoch;6;22;15;13;11;29;46;112;133;136;171;217;275;227;328;343;302;335;295;217;178;104;72;66;51
12;10927;St.Gallen Stadt Splügen/Bachst;03.01.2019;Donnerstag;1;37;20;12;20;19;39;185;260;253;237;261;326;290;355;345;361;422;496;397;270;201;168;95;74
13;10927;St.Gallen Stadt Splügen/Bachst;03.01.2019;Donnerstag;2;38;26;28;23;36;84;203;288;240;280;306;313;312;331;359;355;430;445;349;225;177;117;83;62
14;10927;St.Gallen Stadt Splügen/Bachst;03.01.2019;Donnerstag;3;9;3;4;5;14;22;50;83;97;109;169;165;173;171;171;189;206;199;194;113;74;39;32;23
15;10927;St.Gallen Stadt Splügen/Bachst;03.01.2019;Donnerstag;4;15;9;7;4;11;15;90;142;142;160;181;198;215;179;238;214;211;254;169;118;80;52;30;28
16;10927;St.Gallen Stadt Splügen/Bachst;03.01.2019;Donnerstag;5;40;23;14;20;17;35;220;302;272;243;245;318;283;341;357;357;416;504;389;252;192;166;89;70
17;10927;St.Gallen Stadt Splügen/Bachst;03.01.2019;Donnerstag;6;33;23;27;22;41;85;197;275;216;247;276;273;270;312;314;330;428;405;379;204;164;109;84;53
18;10927;St.Gallen Stadt Splügen/Bachst;04.01.2019;Freitag;1;40;14;18;19;14;52;154;270;242;249;310;343;319;391;423;427;453;477;386;268;167;164;133;92
19;10927;St.Gallen Stadt Splügen/Bachst;04.01.2019;Freitag;2;38;22;27;31;38;68;185;299;259;322;350;387;343;395;453;401;446;415;315;220;141;112;119;79
20;10927;St.Gallen Stadt Splügen/Bachst;04.01.2019;Freitag;3;8;3;5;3;11;18;57;85;93;132;151;192;164;188;188;206;235;246;161;76;47;41;31;26
21;10927;St.Gallen Stadt Splügen/Bachst;04.01.2019;Freitag;4;13;6;10;5;9;26;91;146;134;203;218;247;216;207;279;253;266;242;146;68;56;52;49;21
22;10927;St.Gallen Stadt Splügen/Bachst;04.01.2019;Freitag;5;38;15;22;18;12;55;182;317;232;248;307;335;316;390;422;434;459;487;354;261;162;153;134;88
23;10927;St.Gallen Stadt Splügen/Bachst;04.01.2019;Freitag;6;30;20;27;28;41;71;189;285;222;262;282;323;293;369;366;368;429;430;302;224;129;97;102;80
24;10927;St.Gallen Stadt Splügen/Bachst;05.01.2019;Samstag;1;76;55;31;31;12;29;56;88;140;167;254;284;275;276;257;272;299;256;207;163;116;106;100;84
25;10927;St.Gallen Stadt Splügen/Bachst;05.01.2019;Samstag;2;67;56;34;40;36;33;69;113;165;240;347;336;301;345;285;304;288;187;168;143;102;99;94;76
26;10927;St.Gallen Stadt Splügen/Bachst;05.01.2019;Samstag;3;28;6;6;6;10;10;22;31;72;110;154;174;150;151;131;161;141;85;53;38;39;36;28;23
27;10927;St.Gallen Stadt Splügen/Bachst;05.01.2019;Samstag;4;21;14;9;9;18;15;29;66;115;139;213;238;188;252;197;202;177;81;51;39;38;27;37;30
28;10927;St.Gallen Stadt Splügen/Bachst;05.01.2019;Samstag;5;66;55;27;29;15;33;59;105;146;152;226;286;279;285;263;272;304;243;185;156;112;98;102;84
29;10927;St.Gallen Stadt Splügen/Bachst;05.01.2019;Samstag;6;64;49;26;34;31;30;67;100;137;200;269;277;267;265;231;261;266;182;153;140;98;99;87;77
30;10927;St.Gallen Stadt Splügen/Bachst;06.01.2019;Sonntag;1;63;43;31;34;31;26;40;40;76;87;104;168;176;213;198;210;196;214;188;136;112;94;72;46
31;10927;St.Gallen Stadt Splügen/Bachst;06.01.2019;Sonntag;2;71;46;45;38;37;28;51;57;62;124;132;179;191;200;201;193;213;219;200;150;112;79;67;38
32;10927;St.Gallen Stadt Splügen/Bachst;06.01.2019;Sonntag;3;12;5;12;6;5;13;21;16;20;28;27;41;46;66;52;68;49;66;43;39;27;20;19;11
33;10927;St.Gallen Stadt Splügen/Bachst;06.01.2019;Sonntag;4;21;15;13;10;7;16;22;27;30;37;36;49;51;56;71;59;80;68;64;56;55;30;28;21
34;10927;St.Gallen Stadt Splügen/Bachst;06.01.2019;Sonntag;5;64;43;26;31;27;22;35;38;71;86;104;161;168;198;205;204;199;207;184;130;119;96;75;45
35;10927;St.Gallen Stadt Splügen/Bachst;06.01.2019;Sonntag;6;66;36;41;32;29;21;49;50;54;118;127;172;182;198;195;199;202;217;180;138;98;80;61;31
36;10927;St.Gallen Stadt Splügen/Bachst;07.01.2019;Montag;1;21;12;9;19;21;60;254;459;388;299;326;322;328;345;359;353;440;489;394;275;155;131;107;47
37;10927;St.Gallen Stadt Splügen/Bachst;07.01.2019;Montag;2;28;21;16;24;62;100;363;393;302;281;319;390;327;376;358;391;436;517;346;191;136;116;88;49
38;10927;St.Gallen Stadt Splügen/Bachst;07.01.2019;Montag;3;6;4;2;6;9;27;92;143;123;159;168;176;159;160;172;189;242;251;159;100;54;34;18;19
39;10927;St.Gallen Stadt Splügen/Bachst;07.01.2019;Montag;4;10;3;6;6;12;29;149;188;198;172;201;208;218;201;212;201;221;276;139;93;63;49;32;23
40;10927;St.Gallen Stadt Splügen/Bachst;07.01.2019;Montag;5;20;10;9;20;20;68;314;505;346;264;328;297;333;331;350;345;420;514;375;269;145;124;108;48
41;10927;St.Gallen Stadt Splügen/Bachst;07.01.2019;Montag;6;25;20;11;25;58;102;368;398;347;280;282;345;270;330;304;372;438;511;349;191;119;100;81;47
42;10927;St.Gallen Stadt Splügen/Bachst;08.01.2019;Dienstag;1;16;9;8;12;23;62;260;492;386;296;300;337;304;364;377;365;446;504;472;291;198;152;114;64
43;10927;St.Gallen Stadt Splügen/Bachst;08.01.2019;Dienstag;2;24;12;15;25;60;114;367;442;324;319;311;374;325;378;377;394;462;530;366;225;149;144;85;56
44;10927;St.Gallen Stadt Splügen/Bachst;08.01.2019;Dienstag;3;5;5;4;6;15;25;93;161;140;131;161;188;156;207;189;171;231;239;193;88;53;49;35;20
45;10927;St.Gallen Stadt Splügen/Bachst;08.01.2019;Dienstag;4;9;7;8;5;7;27;158;235;214;193;201;215;222;226;219;218;237;274;168;81;59;52;36;22
46;10927;St.Gallen Stadt Splügen/Bachst;08.01.2019;Dienstag;5;17;10;10;11;21;71;342;553;413;294;291;310;315;356;359;361;444;507;445;278;192;143;108;62
47;10927;St.Gallen Stadt Splügen/Bachst;08.01.2019;Dienstag;6;23;11;11;23;67;119;339;448;283;263;271;322;278;345;339;353;463;500;371;221;142;133;77;53
48;10927;St.Gallen Stadt Splügen/Bachst;09.01.2019;Mittwoch;1;29;18;10;17;34;70;254;390;345;272;279;354;317;340;384;379;542;475;360;227;162;130;107;50
49;10927;St.Gallen Stadt Splügen/Bachst;09.01.2019;Mittwoch;2;31;16;9;27;65;114;362;399;346;291;312;373;314;413;371;420;492;447;336;223;144;99;94;42
50;10927;St.Gallen Stadt Splügen/Bachst;09.01.2019;Mittwoch;3;12;1;4;7;13;30;108;138;109;139;148;153;138;174;176;172;260;236;136;86;51;47;27;21
51;10927;St.Gallen Stadt Splügen/Bachst;09.01.2019;Mittwoch;4;15;3;1;10;10;37;129;175;219;170;169;196;191;189;199;217;240;226;151;92;61;35;42;24
52;10927;St.Gallen Stadt Splügen/Bachst;09.01.2019;Mittwoch;5;32;20;10;16;35;80;305;430;399;287;258;351;342;327;383;370;519;483;338;209;158;129;104;48
53;10927;St.Gallen Stadt Splügen/Bachst;09.01.2019;Mittwoch;6;30;16;10;22;72;115;393;401;300;276;278;330;292;388;350;362;493;467;304;207;133;108;87;39
54;10927;St.Gallen Stadt Splügen/Bachst;10.01.2019;Donnerstag;1;37;15;13;19;23;63;214;407;289;240;239;250;221;311;270;243;327;312;304;243;153;124;103;62
55;10927;St.Gallen Stadt Splügen/Bachst;10.01.2019;Donnerstag;2;25;14;17;21;65;110;344;370;308;259;240;290;262;301;268;269;363;377;306;208;120;91;82;37
56;10927;St.Gallen Stadt Splügen/Bachst;10.01.2019;Donnerstag;3;10;2;0;11;15;17;94;145;104;130;106;123;122;144;137;138;160;159;130;92;78;51;28;21
57;10927;St.Gallen Stadt Splügen/Bachst;10.01.2019;Donnerstag;4;9;3;4;7;14;19;136;188;169;136;131;164;160;153;138;126;171;187;168;117;81;46;37;22
58;10927;St.Gallen Stadt Splügen/Bachst;10.01.2019;Donnerstag;5;35;13;14;19;23;67;266;438;328;221;235;241;234;294;258;221;333;317;319;251;147;120;105;59
59;10927;St.Gallen Stadt Splügen/Bachst;10.01.2019;Donnerstag;6;23;11;14;23;68;112;348;382;285;237;213;237;239;284;257;263;368;355;283;181;116;90;79;34
60;10927;St.Gallen Stadt Splügen/Bachst;11.01.2019;Freitag;1;34;16;19;18;40;60;245;338;291;269;307;370;383;515;373;385;463;469;390;277;200;141;132;124
61;10927;St.Gallen Stadt Splügen/Bachst;11.01.2019;Freitag;2;28;18;15;32;71;107;314;354;298;324;324;372;345;374;423;394;446;469;333;197;138;127;119;93
62;10927;St.Gallen Stadt Splügen/Bachst;11.01.2019;Freitag;3;8;8;3;8;12;20;97;136;112;145;145;197;181;214;180;209;247;210;171;91;66;47;37;23
63;10927;St.Gallen Stadt Splügen/Bachst;11.01.2019;Freitag;4;9;5;6;7;13;24;138;151;203;170;215;262;216;217;212;227;246;243;155;79;60;42;40;38
64;10927;St.Gallen Stadt Splügen/Bachst;11.01.2019;Freitag;5;34;11;19;17;32;63;309;353;355;249;319;363;361;472;357;369;462;465;361;257;187;131;134;117
65;10927;St.Gallen Stadt Splügen/Bachst;11.01.2019;Freitag;6;30;15;12;33;66;112;316;362;266;285;268;312;298;326;391;374;453;435;333;198;130;125;121;76
66;10927;St.Gallen Stadt Splügen/Bachst;12.01.2019;Samstag;1;80;54;24;30;26;44;76;114;154;237;300;347;322;330;358;356;407;320;271;367;170;147;129;112
67;10927;St.Gallen Stadt Splügen/Bachst;12.01.2019;Samstag;2;91;35;32;32;48;63;84;139;178;285;369;354;364;367;395;378;341;239;214;182;148;139;203;119
68;10927;St.Gallen Stadt Splügen/Bachst;12.01.2019;Samstag;3;19;13;7;7;9;15;25;49;82;136;163;211;167;180;177;230;204;74;65;71;43;40;36;20
69;10927;St.Gallen Stadt Splügen/Bachst;12.01.2019;Samstag;4;34;12;11;8;18;19;46;77;110;186;220;253;248;222;240;222;228;85;79;83;60;54;45;33
