LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;11257;St.Gallen Stadt  St.Fiden(neu);01.01.2020;Mittwoch;1;13;12;10;1;1;2;1;4;2;5;13;24;17;17;19;23;29;20;20;15;22;9;3;3
1;11257;St.Gallen Stadt  St.Fiden(neu);01.01.2020;Mittwoch;2;119;149;137;100;81;81;65;60;48;71;105;112;168;188;238;244;291;287;171;179;170;125;94;64
2;11257;St.Gallen Stadt  St.Fiden(neu);01.01.2020;Mittwoch;3;132;139;107;85;74;56;77;55;51;64;129;139;160;209;242;211;229;141;167;149;132;129;68;59
3;11257;St.Gallen Stadt  St.Fiden(neu);01.01.2020;Mittwoch;4;65;117;67;46;38;22;23;23;33;44;89;102;157;159;181;200;245;191;140;153;123;98;60;63
4;11257;St.Gallen Stadt  St.Fiden(neu);01.01.2020;Mittwoch;5;31;45;26;23;19;14;14;5;6;20;33;37;59;64;75;76;115;73;50;59;39;42;26;25
5;11257;St.Gallen Stadt  St.Fiden(neu);01.01.2020;Mittwoch;6;26;25;33;26;29;27;25;20;22;26;32;36;40;47;52;53;63;44;45;31;31;33;24;22
6;11257;St.Gallen Stadt  St.Fiden(neu);01.01.2020;Mittwoch;7;24;26;31;15;9;8;30;13;14;14;37;31;42;63;65;53;61;29;42;35;19;31;13;11
7;11257;St.Gallen Stadt  St.Fiden(neu);01.01.2020;Mittwoch;8;48;68;56;40;20;20;33;31;17;46;70;69;90;97;136;123;151;142;115;98;84;77;59;36
8;11257;St.Gallen Stadt  St.Fiden(neu);02.01.2020;Donnerstag;1;3;2;1;2;1;3;3;6;10;20;37;35;29;34;38;31;53;40;31;31;12;10;9;8
9;11257;St.Gallen Stadt  St.Fiden(neu);02.01.2020;Donnerstag;2;46;35;12;12;12;40;90;132;141;176;224;286;293;314;392;438;460;402;281;237;187;146;112;92
10;11257;St.Gallen Stadt  St.Fiden(neu);02.01.2020;Donnerstag;3;29;16;16;9;26;32;111;130;151;193;267;284;292;337;381;319;323;292;239;204;171;125;100;65
11;11257;St.Gallen Stadt  St.Fiden(neu);02.01.2020;Donnerstag;4;31;26;12;20;23;40;69;103;130;158;217;221;230;284;287;317;381;323;225;184;138;118;86;57
12;11257;St.Gallen Stadt  St.Fiden(neu);02.01.2020;Donnerstag;5;15;14;3;6;4;8;24;44;53;54;81;75;80;103;121;164;193;168;94;61;51;43;34;22
13;11257;St.Gallen Stadt  St.Fiden(neu);02.01.2020;Donnerstag;6;19;10;2;3;4;23;38;42;41;52;56;47;69;58;75;87;91;99;59;48;38;24;23;22
14;11257;St.Gallen Stadt  St.Fiden(neu);02.01.2020;Donnerstag;7;10;3;2;2;10;10;49;42;40;46;70;75;74;87;101;88;74;87;64;54;35;33;29;15
15;11257;St.Gallen Stadt  St.Fiden(neu);02.01.2020;Donnerstag;8;23;17;6;4;6;12;50;85;77;96;115;177;159;185;200;191;243;184;175;148;109;85;62;48
16;11257;St.Gallen Stadt  St.Fiden(neu);03.01.2020;Freitag;1;2;1;1;3;2;4;5;17;16;24;36;43;33;36;46;31;42;41;27;19;26;13;6;8
17;11257;St.Gallen Stadt  St.Fiden(neu);03.01.2020;Freitag;2;67;31;28;14;27;55;127;221;222;245;322;359;311;409;419;463;440;417;309;233;171;133;162;107
18;11257;St.Gallen Stadt  St.Fiden(neu);03.01.2020;Freitag;3;47;18;16;17;31;51;179;264;230;263;343;374;318;411;383;386;401;348;295;230;173;152;108;85
19;11257;St.Gallen Stadt  St.Fiden(neu);03.01.2020;Freitag;4;32;19;17;19;29;50;108;167;178;226;256;320;303;326;344;341;426;382;251;226;142;110;97;98
20;11257;St.Gallen Stadt  St.Fiden(neu);03.01.2020;Freitag;5;15;5;6;5;6;7;41;65;80;85;97;110;101;107;129;129;203;173;83;83;52;40;53;46
