LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;10908;St.Gallen Stadt Fürstenlstr. 57;01.01.2020;Mittwoch;1;71;80;68;38;31;23;28;23;25;45;53;58;88;108;114;129;175;125;105;83;78;57;36;38
1;10908;St.Gallen Stadt Fürstenlstr. 57;01.01.2020;Mittwoch;2;52;73;77;35;29;32;17;29;19;55;60;88;122;114;145;132;150;132;114;112;79;59;46;34
2;10908;St.Gallen Stadt Fürstenlstr. 57;02.01.2020;Donnerstag;1;13;8;4;7;18;33;61;87;132;179;217;218;237;266;292;320;245;285;163;117;76;65;67;32
3;10908;St.Gallen Stadt Fürstenlstr. 57;02.01.2020;Donnerstag;2;23;12;4;14;15;25;52;106;113;164;223;298;264;304;362;328;319;338;204;141;119;100;63;34
4;10908;St.Gallen Stadt Fürstenlstr. 57;03.01.2020;Freitag;1;26;6;16;8;22;45;95;156;143;216;267;299;259;329;363;353;333;277;177;154;90;71;69;51
5;10908;St.Gallen Stadt Fürstenlstr. 57;03.01.2020;Freitag;2;23;15;11;11;27;50;71;140;177;207;250;290;266;296;362;373;412;367;297;191;103;101;67;51
6;10908;St.Gallen Stadt Fürstenlstr. 57;04.01.2020;Samstag;1;42;28;15;16;20;22;40;48;121;178;258;303;283;272;317;288;213;154;104;104;84;74;64;66
7;10908;St.Gallen Stadt Fürstenlstr. 57;04.01.2020;Samstag;2;33;33;23;22;31;23;32;56;108;162;213;305;285;322;360;379;335;252;150;115;100;69;87;68
8;10908;St.Gallen Stadt Fürstenlstr. 57;05.01.2020;Sonntag;1;54;34;26;11;10;12;22;18;36;76;101;162;143;160;191;181;205;192;146;122;86;57;34;31
9;10908;St.Gallen Stadt Fürstenlstr. 57;05.01.2020;Sonntag;2;59;28;26;15;19;16;23;28;49;109;146;170;185;166;200;191;212;193;149;135;88;62;59;31
10;10908;St.Gallen Stadt Fürstenlstr. 57;06.01.2020;Montag;1;14;9;4;9;24;71;236;320;281;246;293;324;287;318;330;347;406;396;222;154;110;104;45;25
11;10908;St.Gallen Stadt Fürstenlstr. 57;06.01.2020;Montag;2;16;10;7;17;28;62;206;376;300;275;264;364;308;328;338;362;445;565;354;212;104;104;52;32
12;10908;St.Gallen Stadt Fürstenlstr. 57;07.01.2020;Dienstag;1;16;14;7;10;23;66;207;318;246;255;265;288;273;296;301;343;403;396;264;170;117;101;74;32
13;10908;St.Gallen Stadt Fürstenlstr. 57;07.01.2020;Dienstag;2;21;11;10;24;23;63;190;363;302;237;268;287;282;339;303;372;411;523;345;220;145;96;79;38
14;10908;St.Gallen Stadt Fürstenlstr. 57;08.01.2020;Mittwoch;1;18;11;5;13;27;70;224;338;268;273;263;363;276;345;341;351;415;428;271;183;123;101;65;28
15;10908;St.Gallen Stadt Fürstenlstr. 57;08.01.2020;Mittwoch;2;22;14;16;16;19;67;176;361;312;240;263;358;328;336;326;361;448;575;321;213;182;110;82;35
