LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;10937;St.Gallen Stadt Kirche Neudorf;01.01.2020;Mittwoch;1;98;106;92;51;39;34;52;58;57;77;106;154;192;202;265;227;250;252;181;133;117;83;69;46
1;10937;St.Gallen Stadt Kirche Neudorf;01.01.2020;Mittwoch;2;109;129;77;58;52;33;54;39;34;77;98;127;135;179;231;249;286;237;212;128;146;97;51;52
2;10937;St.Gallen Stadt Kirche Neudorf;02.01.2020;Donnerstag;1;32;16;9;13;15;44;104;175;193;270;343;350;344;369;420;418;464;376;242;190;154;129;86;71
3;10937;St.Gallen Stadt Kirche Neudorf;02.01.2020;Donnerstag;2;26;17;12;10;15;33;101;144;210;261;331;314;326;369;431;423;441;354;303;231;166;105;101;59
4;10937;St.Gallen Stadt Kirche Neudorf;03.01.2020;Freitag;1;47;18;16;10;17;48;128;218;235;298;433;427;370;434;469;468;494;457;333;199;145;112;110;87
5;10937;St.Gallen Stadt Kirche Neudorf;03.01.2020;Freitag;2;39;24;19;15;31;51;159;271;268;339;399;423;377;419;487;503;492;421;325;242;153;132;102;78
6;10937;St.Gallen Stadt Kirche Neudorf;04.01.2020;Samstag;1;69;40;32;14;23;47;59;102;186;294;379;421;391;381;444;416;352;308;235;126;117;100;112;116
7;10937;St.Gallen Stadt Kirche Neudorf;04.01.2020;Samstag;2;60;42;25;34;21;37;74;99;192;287;395;380;380;373;467;415;403;303;228;168;144;113;146;96
8;10937;St.Gallen Stadt Kirche Neudorf;05.01.2020;Sonntag;1;57;55;32;13;26;32;44;64;92;146;209;294;299;308;316;293;309;272;200;152;129;95;61;46
9;10937;St.Gallen Stadt Kirche Neudorf;05.01.2020;Sonntag;2;67;44;34;28;31;27;57;43;101;197;183;209;208;287;310;364;400;366;241;181;161;109;74;51
10;10937;St.Gallen Stadt Kirche Neudorf;06.01.2020;Montag;1;34;11;7;10;35;105;288;398;336;359;390;451;376;466;472;444;671;630;419;291;180;142;104;54
11;10937;St.Gallen Stadt Kirche Neudorf;06.01.2020;Montag;2;20;16;10;14;31;82;395;673;443;402;403;405;415;484;466;468;568;615;392;250;151;119;93;45
12;10937;St.Gallen Stadt Kirche Neudorf;07.01.2020;Dienstag;1;29;12;10;6;39;101;318;414;298;347;436;485;389;437;523;495;581;625;449;272;186;166;90;66
13;10937;St.Gallen Stadt Kirche Neudorf;07.01.2020;Dienstag;2;26;9;12;14;22;91;398;666;470;411;436;395;415;441;449;440;531;593;376;252;173;92;79;48
14;10937;St.Gallen Stadt Kirche Neudorf;08.01.2020;Mittwoch;1;36;13;10;11;38;93;290;425;370;370;405;475;413;495;521;521;633;670;452;286;206;186;101;79
15;10937;St.Gallen Stadt Kirche Neudorf;08.01.2020;Mittwoch;2;28;13;11;16;26;88;393;673;494;410;416;443;392;493;513;475;614;598;422;289;166;127;113;49
16;10937;St.Gallen Stadt Kirche Neudorf;09.01.2020;Donnerstag;1;36;18;11;14;44;100;295;430;328;343;423;494;404;494;477;525;633;673;430;307;225;205;122;69
17;10937;St.Gallen Stadt Kirche Neudorf;09.01.2020;Donnerstag;2;24;12;4;11;30;97;413;664;472;398;404;443;420;484;520;513;594;676;427;268;168;152;126;54
18;10937;St.Gallen Stadt Kirche Neudorf;10.01.2020;Freitag;1;39;14;16;15;43;99;275;404;342;426;477;539;480;491;500;553;678;632;461;286;181;185;174;136
19;10937;St.Gallen Stadt Kirche Neudorf;10.01.2020;Freitag;2;23;13;10;19;22;96;378;622;482;414;467;457;438;508;495;524;625;599;449;278;203;142;118;86
20;10937;St.Gallen Stadt Kirche Neudorf;11.01.2020;Samstag;1;63;45;33;24;21;45;70;144;239;371;411;513;439;503;477;457;448;420;245;172;157;126;127;115
21;10937;St.Gallen Stadt Kirche Neudorf;11.01.2020;Samstag;2;72;49;39;18;26;39;92;127;237;344;434;512;423;443;463;429;454;354;294;175;161;158;141;124
