LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;10931;St.Gallen Stadt St.Jakob-Str.5;01.01.2020;Mittwoch;1;139;197;139;108;73;75;63;41;40;56;98;152;187;199;224;168;177;179;142;130;149;103;78;55
1;10931;St.Gallen Stadt St.Jakob-Str.5;01.01.2020;Mittwoch;2;4;8;2;1;4;1;3;2;0;2;4;4;6;7;4;8;10;4;3;4;5;10;6;0
2;10931;St.Gallen Stadt St.Jakob-Str.5;01.01.2020;Mittwoch;3;154;160;123;85;75;65;60;60;49;52;85;113;140;154;238;264;310;262;195;194;134;131;109;88
3;10931;St.Gallen Stadt St.Jakob-Str.5;02.01.2020;Donnerstag;1;26;30;17;19;24;24;69;78;155;177;269;300;313;360;364;309;281;243;234;168;167;101;79;86
4;10931;St.Gallen Stadt St.Jakob-Str.5;02.01.2020;Donnerstag;2;2;2;0;1;0;0;6;8;6;9;5;9;5;15;12;14;15;14;10;6;3;6;2;4
5;10931;St.Gallen Stadt St.Jakob-Str.5;02.01.2020;Donnerstag;3;45;23;19;15;12;24;80;118;129;152;202;280;256;332;371;449;450;380;290;222;154;163;132;91
6;10931;St.Gallen Stadt St.Jakob-Str.5;03.01.2020;Freitag;1;56;35;25;27;40;46;88;149;194;252;285;317;266;318;352;370;302;297;260;183;176;164;112;122
7;10931;St.Gallen Stadt St.Jakob-Str.5;03.01.2020;Freitag;2;3;1;1;0;0;1;2;9;8;12;16;13;7;19;10;17;17;9;10;8;10;5;6;6
8;10931;St.Gallen Stadt St.Jakob-Str.5;03.01.2020;Freitag;3;65;28;31;17;21;49;91;145;180;217;293;340;292;351;412;437;452;381;310;239;198;195;155;159
9;10931;St.Gallen Stadt St.Jakob-Str.5;04.01.2020;Samstag;1;105;65;64;53;47;25;45;77;130;225;260;319;286;304;336;312;279;243;221;196;182;178;142;108
10;10931;St.Gallen Stadt St.Jakob-Str.5;04.01.2020;Samstag;2;4;2;1;3;1;1;0;2;5;13;11;13;11;14;13;10;5;16;18;8;4;9;6;4
11;10931;St.Gallen Stadt St.Jakob-Str.5;04.01.2020;Samstag;3;127;76;57;52;52;32;53;75;117;205;259;321;306;324;344;376;372;318;229;187;193;185;195;187
12;10931;St.Gallen Stadt St.Jakob-Str.5;05.01.2020;Sonntag;1;82;114;71;72;45;37;30;39;84;119;202;218;202;247;230;239;235;207;189;163;162;88;74;32
13;10931;St.Gallen Stadt St.Jakob-Str.5;05.01.2020;Sonntag;2;5;5;4;0;0;0;2;2;2;1;5;8;9;10;5;10;4;5;4;5;3;6;3;1
14;10931;St.Gallen Stadt St.Jakob-Str.5;05.01.2020;Sonntag;3;132;124;67;58;48;44;45;38;65;81;149;160;219;210;267;288;356;298;245;203;162;134;86;64
15;10931;St.Gallen Stadt St.Jakob-Str.5;06.01.2020;Montag;1;32;17;11;13;32;55;210;358;316;302;273;302;247;379;327;328;360;331;279;178;127;109;100;42
