LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;11187;St.Gallen Stadt St.Leonhard Br;01.01.2020;Mittwoch;1;86;185;120;54;41;33;46;32;43;102;226;307;387;452;377;294;268;238;200;161;158;128;83;61
1;11187;St.Gallen Stadt St.Leonhard Br;01.01.2020;Mittwoch;2;138;166;160;126;59;77;65;37;36;46;62;56;98;135;101;113;108;104;103;71;78;70;60;47
2;11187;St.Gallen Stadt St.Leonhard Br;01.01.2020;Mittwoch;3;17;8;4;0;0;5;15;17;17;17;17;17;17;16;18;17;17;17;17;17;16;16;16;16
3;11187;St.Gallen Stadt St.Leonhard Br;01.01.2020;Mittwoch;4;154;184;160;116;53;57;42;38;39;48;78;74;117;184;156;199;201;195;116;89;97;83;59;43
4;11187;St.Gallen Stadt St.Leonhard Br;01.01.2020;Mittwoch;5;182;253;201;124;46;43;55;67;68;89;119;179;245;328;374;399;449;353;213;160;129;105;73;45
5;11187;St.Gallen Stadt St.Leonhard Br;02.01.2020;Donnerstag;1;35;12;7;7;14;23;82;161;165;280;468;635;532;575;499;396;370;413;323;253;194;163;110;70
6;11187;St.Gallen Stadt St.Leonhard Br;02.01.2020;Donnerstag;2;37;17;5;9;19;53;91;130;161;185;228;248;261;278;337;315;280;265;209;139;134;98;55;63
7;11187;St.Gallen Stadt St.Leonhard Br;02.01.2020;Donnerstag;3;13;2;0;0;2;23;37;39;37;38;33;35;39;40;36;35;36;42;39;39;35;22;18;17
8;11187;St.Gallen Stadt St.Leonhard Br;02.01.2020;Donnerstag;4;35;14;10;9;19;38;54;83;102;120;165;201;195;258;302;327;323;280;206;147;124;107;84;69
9;11187;St.Gallen Stadt St.Leonhard Br;02.01.2020;Donnerstag;5;27;22;11;11;25;41;142;183;232;280;318;332;321;461;506;512;611;516;378;255;180;145;141;80
10;11187;St.Gallen Stadt St.Leonhard Br;03.01.2020;Freitag;1;38;20;10;12;25;51;204;319;328;326;393;454;409;482;493;482;485;480;447;289;174;143;153;105
11;11187;St.Gallen Stadt St.Leonhard Br;03.01.2020;Freitag;2;44;28;11;16;21;46;113;270;246;266;295;300;244;353;383;345;361;264;218;186;108;116;97;72
12;11187;St.Gallen Stadt St.Leonhard Br;03.01.2020;Freitag;3;16;2;0;0;2;22;37;40;37;37;34;37;39;39;38;33;36;41;39;38;33;20;18;17
13;11187;St.Gallen Stadt St.Leonhard Br;03.01.2020;Freitag;4;44;23;11;7;18;46;68;116;150;176;209;294;221;284;313;309;318;309;238;177;98;80;100;85
14;11187;St.Gallen Stadt St.Leonhard Br;03.01.2020;Freitag;5;41;21;13;24;37;60;207;305;309;371;416;495;430;498;558;525;607;600;382;298;157;150;149;133
15;11187;St.Gallen Stadt St.Leonhard Br;04.01.2020;Samstag;1;56;35;30;17;19;27;62;89;173;256;323;406;394;399;392;395;449;439;375;210;182;180;154;154
16;11187;St.Gallen Stadt St.Leonhard Br;04.01.2020;Samstag;2;80;49;40;32;26;51;45;75;151;198;259;276;288;296;326;333;296;204;135;151;142;130;138;116
17;11187;St.Gallen Stadt St.Leonhard Br;04.01.2020;Samstag;3;18;5;2;0;0;11;16;18;22;30;33;34;32;33;33;33;34;33;26;21;18;19;18;19
18;11187;St.Gallen Stadt St.Leonhard Br;04.01.2020;Samstag;4;85;46;35;30;28;35;35;65;105;143;178;237;218;243;282;241;292;195;139;127;122;109;105;117
19;11187;St.Gallen Stadt St.Leonhard Br;04.01.2020;Samstag;5;97;48;35;42;26;33;83;123;209;312;370;432;438;447;478;473;493;401;251;208;170;227;167;187
20;11187;St.Gallen Stadt St.Leonhard Br;05.01.2020;Sonntag;1;83;59;44;21;36;33;49;47;84;178;302;381;398;397;369;343;342;333;299;247;205;149;91;51
21;11187;St.Gallen Stadt St.Leonhard Br;05.01.2020;Sonntag;2;83;64;45;44;35;40;39;45;34;62;90;97;112;123;161;159;186;178;141;88;80;77;45;38
22;11187;St.Gallen Stadt St.Leonhard Br;05.01.2020;Sonntag;3;17;6;2;0;0;5;15;17;17;17;17;17;17;17;17;16;18;17;17;17;16;16;16;15
23;11187;St.Gallen Stadt St.Leonhard Br;05.01.2020;Sonntag;4;88;52;51;44;29;34;37;39;55;67;99;147;127;168;223;221;229;187;149;143;111;78;59;42
24;11187;St.Gallen Stadt St.Leonhard Br;05.01.2020;Sonntag;5;113;88;68;47;39;34;62;80;126;177;196;261;317;366;379;409;418;397;249;228;159;98;69;49
25;11187;St.Gallen Stadt St.Leonhard Br;06.01.2020;Montag;1;20;8;12;7;23;68;380;728;538;347;385;422;388;511;474;442;513;600;471;334;209;174;115;54
26;11187;St.Gallen Stadt St.Leonhard Br;06.01.2020;Montag;2;26;11;8;9;24;68;218;432;413;283;284;264;252;366;331;313;346;411;252;142;107;70;60;34
27;11187;St.Gallen Stadt St.Leonhard Br;06.01.2020;Montag;3;13;2;0;0;3;22;38;38;39;36;34;37;40;40;39;34;36;41;40;37;33;20;19;17
28;11187;St.Gallen Stadt St.Leonhard Br;06.01.2020;Montag;4;20;10;8;6;12;53;167;245;221;223;267;291;206;257;265;321;317;367;248;188;125;98;65;43
29;11187;St.Gallen Stadt St.Leonhard Br;06.01.2020;Montag;5;23;10;12;24;61;140;466;497;417;407;422;454;380;470;459;525;709;776;546;370;245;199;124;51
30;11187;St.Gallen Stadt St.Leonhard Br;07.01.2020;Dienstag;1;34;15;17;6;18;78;414;730;562;380;385;415;364;475;430;456;562;616;484;398;255;187;151;73
31;11187;St.Gallen Stadt St.Leonhard Br;07.01.2020;Dienstag;2;29;20;13;19;14;71;212;441;406;298;298;263;241;332;321;301;383;406;261;180;124;87;77;52
32;11187;St.Gallen Stadt St.Leonhard Br;07.01.2020;Dienstag;3;16;2;0;0;2;23;36;41;38;37;37;38;39;40;37;35;38;41;39;38;34;20;18;17
33;11187;St.Gallen Stadt St.Leonhard Br;07.01.2020;Dienstag;4;22;10;7;8;14;48;136;245;214;210;248;280;213;228;255;288;364;377;268;189;135;120;83;50
34;11187;St.Gallen Stadt St.Leonhard Br;07.01.2020;Dienstag;5;22;12;11;20;54;148;448;506;440;377;405;468;379;533;500;536;682;738;590;381;258;289;128;59
35;11187;St.Gallen Stadt St.Leonhard Br;08.01.2020;Mittwoch;1;28;14;11;9;18;75;398;720;563;399;388;425;414;519;468;453;547;584;556;397;251;216;155;52
36;11187;St.Gallen Stadt St.Leonhard Br;08.01.2020;Mittwoch;2;28;12;7;12;21;87;209;434;389;301;261;288;242;391;391;336;352;429;303;168;130;115;58;42
37;11187;St.Gallen Stadt St.Leonhard Br;08.01.2020;Mittwoch;3;16;2;0;0;2;22;37;39;38;37;34;38;39;40;37;36;36;41;41;39;33;21;18;18
38;11187;St.Gallen Stadt St.Leonhard Br;08.01.2020;Mittwoch;4;25;7;2;4;20;49;143;252;210;212;241;291;233;288;294;305;377;395;261;215;135;120;88;49
39;11187;St.Gallen Stadt St.Leonhard Br;08.01.2020;Mittwoch;5;42;15;16;22;52;140;440;499;417;389;422;478;460;558;521;575;705;722;550;364;267;270;163;61
40;11187;St.Gallen Stadt St.Leonhard Br;09.01.2020;Donnerstag;1;36;16;11;7;15;77;384;782;575;399;374;457;383;484;403;433;572;647;550;359;263;208;204;82
41;11187;St.Gallen Stadt St.Leonhard Br;09.01.2020;Donnerstag;2;42;12;10;19;19;78;233;421;401;316;279;294;255;400;331;336;367;415;332;218;150;93;71;45
42;11187;St.Gallen Stadt St.Leonhard Br;09.01.2020;Donnerstag;3;16;2;0;0;2;22;37;39;38;37;36;37;40;39;37;35;37;41;39;40;35;23;18;17
43;11187;St.Gallen Stadt St.Leonhard Br;09.01.2020;Donnerstag;4;25;14;4;10;14;55;151;227;225;217;223;251;223;270;288;268;323;405;291;228;178;144;105;67
44;11187;St.Gallen Stadt St.Leonhard Br;09.01.2020;Donnerstag;5;30;18;19;17;51;139;468;515;420;403;396;514;439;525;521;529;722;715;600;444;302;297;180;80
45;11187;St.Gallen Stadt St.Leonhard Br;10.01.2020;Freitag;1;41;14;14;10;19;75;360;747;571;427;420;431;396;543;450;473;596;607;550;397;278;181;212;186
46;11187;St.Gallen Stadt St.Leonhard Br;10.01.2020;Freitag;2;35;18;10;12;22;75;216;448;418;351;282;321;313;375;342;356;364;378;289;216;183;113;113;83
47;11187;St.Gallen Stadt St.Leonhard Br;10.01.2020;Freitag;3;16;2;0;0;2;23;36;40;41;37;37;39;39;39;38;34;35;44;39;38;35;19;18;17
48;11187;St.Gallen Stadt St.Leonhard Br;10.01.2020;Freitag;4;31;22;6;3;21;47;136;228;245;242;260;300;249;285;309;279;330;350;287;170;129;131;140;122
