LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
0;11187;St.Gallen Stadt St.Leonhard Br;01.01.2018;Montag;1;92;145;127;81;50;38;29;49;47;53;127;189;221;271;371;293;319;315;213;213;166;125;91;54
1;11187;St.Gallen Stadt St.Leonhard Br;01.01.2018;Montag;2;130;116;105;90;94;90;63;65;58;59;86;89;90;103;145;171;159;156;123;119;105;80;53;62
2;11187;St.Gallen Stadt St.Leonhard Br;01.01.2018;Montag;3;21;6;2;1;0;3;14;18;17;17;17;17;17;17;17;17;17;17;18;17;16;16;17;15
3;11187;St.Gallen Stadt St.Leonhard Br;01.01.2018;Montag;4;103;140;102;86;73;66;47;41;39;49;71;93;121;114;134;162;165;152;99;100;85;63;40;43
4;11187;St.Gallen Stadt St.Leonhard Br;01.01.2018;Montag;5;180;229;149;102;64;47;51;50;66;95;177;224;264;290;321;323;373;308;221;175;143;95;81;30
5;11187;St.Gallen Stadt St.Leonhard Br;02.01.2018;Dienstag;1;25;20;5;4;14;32;94;202;167;249;290;369;323;392;408;398;475;447;370;285;215;141;140;74
6;11187;St.Gallen Stadt St.Leonhard Br;02.01.2018;Dienstag;2;56;10;7;9;14;70;114;212;195;239;277;330;308;369;380;338;338;299;242;189;187;76;85;66
7;11187;St.Gallen Stadt St.Leonhard Br;02.01.2018;Dienstag;3;15;2;0;0;2;17;34;33;31;31;29;31;36;32;31;28;31;32;34;31;27;17;17;18
8;11187;St.Gallen Stadt St.Leonhard Br;02.01.2018;Dienstag;4;23;10;10;10;12;43;65;85;100;129;171;218;209;240;321;249;261;222;199;129;90;61;75;45
9;11187;St.Gallen Stadt St.Leonhard Br;02.01.2018;Dienstag;5;24;16;10;14;28;51;193;180;211;303;386;422;412;489;473;491;506;500;364;267;133;118;103;58
10;11187;St.Gallen Stadt St.Leonhard Br;03.01.2018;Mittwoch;1;44;16;14;12;21;83;309;583;405;340;310;362;330;436;390;398;495;560;459;341;208;146;143;68
11;11187;St.Gallen Stadt St.Leonhard Br;03.01.2018;Mittwoch;2;64;22;10;11;19;87;245;407;334;332;350;298;242;358;387;365;356;302;272;189;146;75;85;58
12;11187;St.Gallen Stadt St.Leonhard Br;03.01.2018;Mittwoch;3;16;2;0;1;1;18;36;33;32;30;35;31;31;32;31;31;30;33;33;33;26;17;17;16
13;11187;St.Gallen Stadt St.Leonhard Br;03.01.2018;Mittwoch;4;24;14;5;12;14;42;100;152;181;181;224;262;213;242;275;256;291;295;220;143;101;80;73;40
14;11187;St.Gallen Stadt St.Leonhard Br;03.01.2018;Mittwoch;5;25;17;11;18;56;116;312;418;383;364;420;482;406;476;499;467;635;699;501;286;166;154;131;54
15;11187;St.Gallen Stadt St.Leonhard Br;04.01.2018;Donnerstag;1;35;11;14;16;19;68;292;585;425;372;369;431;366;490;445;433;577;499;508;334;253;201;178;84
16;11187;St.Gallen Stadt St.Leonhard Br;04.01.2018;Donnerstag;2;59;21;9;7;19;82;208;398;348;276;313;334;275;411;386;362;367;354;334;208;168;90;69;53
17;11187;St.Gallen Stadt St.Leonhard Br;04.01.2018;Donnerstag;3;17;2;0;1;1;18;34;38;31;31;30;33;32;32;29;33;30;35;33;31;29;20;17;17
18;11187;St.Gallen Stadt St.Leonhard Br;04.01.2018;Donnerstag;4;25;15;7;12;11;40;116;151;166;207;224;277;246;240;283;288;283;302;228;164;137;120;79;56
19;11187;St.Gallen Stadt St.Leonhard Br;04.01.2018;Donnerstag;5;26;18;8;20;56;101;347;433;359;416;438;540;497;511;589;536;677;754;587;307;248;192;142;89
20;11187;St.Gallen Stadt St.Leonhard Br;05.01.2018;Freitag;1;42;20;17;14;21;62;315;557;420;341;424;472;369;542;499;529;588;581;493;402;231;177;185;145
21;11187;St.Gallen Stadt St.Leonhard Br;05.01.2018;Freitag;2;82;25;15;18;21;80;211;409;373;314;352;361;301;415;454;405;413;370;295;212;177;107;137;108
22;11187;St.Gallen Stadt St.Leonhard Br;05.01.2018;Freitag;3;17;3;0;1;2;17;34;33;33;28;30;29;34;33;32;30;31;36;32;30;27;18;17;16
23;11187;St.Gallen Stadt St.Leonhard Br;05.01.2018;Freitag;4;36;24;18;19;16;50;102;157;177;206;215;253;242;282;283;325;319;324;225;156;130;113;112;95
24;11187;St.Gallen Stadt St.Leonhard Br;05.01.2018;Freitag;5;30;22;23;21;57;101;316;383;369;413;467;526;477;582;591;606;743;745;545;344;205;158;174;154
25;11187;St.Gallen Stadt St.Leonhard Br;06.01.2018;Samstag;1;74;44;33;34;27;34;60;112;213;262;395;437;476;431;426;455;426;478;408;259;193;162;150;153
26;11187;St.Gallen Stadt St.Leonhard Br;06.01.2018;Samstag;2;110;74;56;48;45;55;67;118;191;263;298;308;334;374;416;408;303;250;206;150;130;160;146;146
27;11187;St.Gallen Stadt St.Leonhard Br;06.01.2018;Samstag;3;20;6;3;0;2;8;15;19;25;27;27;28;26;27;27;28;29;31;19;18;17;17;17;18
28;11187;St.Gallen Stadt St.Leonhard Br;06.01.2018;Samstag;4;62;59;53;38;33;37;43;63;116;133;198;217;217;246;291;289;319;286;140;135;101;121;103;105
29;11187;St.Gallen Stadt St.Leonhard Br;06.01.2018;Samstag;5;110;58;41;27;38;37;109;162;258;330;397;453;496;463;569;538;571;510;317;222;162;209;184;177
30;11187;St.Gallen Stadt St.Leonhard Br;07.01.2018;Sonntag;1;108;90;59;38;39;19;38;49;92;150;225;321;317;380;365;333;331;328;261;273;208;146;89;44
