LNR;ORT-ID;BEZEICHNUNG;DATUM;WOCHENTAG;RI;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
2124;10927;St.Gallen Stadt Splügen/Bachst;01.01.2018;Montag;1;72;110;89;52;38;24;28;33;24;32;54;103;131;184;189;211;226;212;186;152;148;101;66;48
2125;10927;St.Gallen Stadt Splügen/Bachst;01.01.2018;Montag;2;100;133;98;69;40;27;41;28;35;57;89;119;145;169;197;228;201;159;153;142;117;87;62;52
2126;10927;St.Gallen Stadt Splügen/Bachst;01.01.2018;Montag;3;14;16;19;13;13;10;10;7;6;6;16;40;35;39;47;52;62;61;38;37;20;24;21;11
2127;10927;St.Gallen Stadt Splügen/Bachst;01.01.2018;Montag;4;35;36;29;23;13;7;12;4;8;16;25;31;37;42;49;66;66;55;45;52;35;36;24;13
2128;10927;St.Gallen Stadt Splügen/Bachst;01.01.2018;Montag;5;78;109;95;55;38;18;26;32;21;34;58;97;130;188;191;214;217;217;183;157;154;102;70;51
2129;10927;St.Gallen Stadt Splügen/Bachst;01.01.2018;Montag;6;87;110;93;61;41;24;39;30;34;56;83;122;140;176;199;210;188;169;145;133;109;82;64;53
2130;10927;St.Gallen Stadt Splügen/Bachst;02.01.2018;Dienstag;1;34;21;4;17;8;20;105;153;143;168;213;266;272;308;346;367;375;338;297;210;146;99;93;57
2131;10927;St.Gallen Stadt Splügen/Bachst;02.01.2018;Dienstag;2;28;19;12;22;30;33;115;140;162;239;269;311;282;339;392;355;378;370;242;154;116;114;80;35
2132;10927;St.Gallen Stadt Splügen/Bachst;02.01.2018;Dienstag;3;11;4;1;5;6;16;28;59;88;121;136;188;165;173;195;196;202;164;132;70;41;18;21;16
2133;10927;St.Gallen Stadt Splügen/Bachst;02.01.2018;Dienstag;4;6;1;1;6;3;16;49;84;126;169;166;231;185;205;250;225;231;196;133;43;47;32;30;18
2134;10927;St.Gallen Stadt Splügen/Bachst;02.01.2018;Dienstag;5;31;19;5;17;9;24;131;184;138;166;207;250;279;329;359;367;364;348;283;195;141;110;101;60
2135;10927;St.Gallen Stadt Splügen/Bachst;02.01.2018;Dienstag;6;31;20;13;21;36;39;120;146;120;191;234;254;274;328;354;336;343;355;238;173;108;110;82;34
